application_id,student_id,program_id,applied,accepted,enrolled,completion,satisfaction_score,career_outcome
1521,497,68,1.0,1,1.0,1.0,2.0,Further Studies
1522,182,48,1.0,1,1.0,1.0,1.0,Further Studies
1523,270,57,1.0,1,1.0,1.0,3.0,Started Company
1524,187,75,1.0,1,1.0,1.0,10.0,Industry Job
1525,245,22,1.0,1,1.0,1.0,1.0,Research Role
1526,478,132,1.0,1,1.0,1.0,4.0,Academic Position
1527,309,267,1.0,1,1.0,1.0,1.0,Academic Position
1528,231,287,1.0,1,1.0,1.0,4.0,Started Company
1529,383,120,1.0,1,1.0,1.0,3.0,Started Company
1530,155,246,1.0,0,0.0,0.0,0.0,
1531,175,56,1.0,0,0.0,0.0,0.0,
1532,336,38,1.0,0,0.0,0.0,0.0,
1533,115,245,1.0,1,1.0,1.0,9.0,Industry Job
1534,390,21,1.0,1,1.0,1.0,1.0,Industry Job
1535,311,110,1.0,0,0.0,0.0,0.0,
1536,481,94,1.0,0,0.0,0.0,0.0,
1537,300,136,1.0,0,0.0,0.0,0.0,
1538,18,231,1.0,0,0.0,0.0,0.0,
1539,272,8,1.0,0,0.0,0.0,0.0,
1540,12,290,1.0,1,1.0,1.0,8.0,Academic Position
1541,404,251,1.0,0,0.0,0.0,0.0,
1542,301,87,1.0,0,0.0,0.0,0.0,
1543,192,204,1.0,1,1.0,1.0,9.0,Academic Position
1544,232,219,1.0,1,1.0,1.0,7.0,Academic Position
1545,443,241,1.0,0,0.0,0.0,0.0,
1546,93,258,1.0,0,0.0,0.0,0.0,
1547,478,109,1.0,1,1.0,1.0,1.0,Academic Position
1548,218,256,1.0,1,1.0,1.0,4.0,Further Studies
1549,278,282,1.0,0,0.0,0.0,0.0,
1550,353,220,1.0,0,0.0,0.0,0.0,
1551,487,83,1.0,0,0.0,0.0,0.0,
1552,303,107,1.0,1,1.0,0.0,0.0,
1553,29,69,1.0,1,1.0,0.0,0.0,
1554,470,97,1.0,1,1.0,1.0,10.0,Industry Job
1555,301,212,1.0,1,1.0,1.0,1.0,Industry Job
1556,77,286,1.0,1,1.0,1.0,4.0,Academic Position
1557,9,237,1.0,1,1.0,1.0,3.0,Research Role
1558,24,8,1.0,1,1.0,0.0,0.0,
1559,15,294,1.0,0,0.0,0.0,0.0,
1560,164,189,1.0,1,1.0,1.0,2.0,Academic Position
1561,13,81,1.0,1,1.0,1.0,1.0,Started Company
1562,347,108,1.0,1,1.0,1.0,6.0,Research Role
1563,172,67,1.0,1,1.0,1.0,7.0,Started Company
1564,357,174,1.0,1,1.0,0.0,0.0,
1565,327,43,1.0,1,1.0,1.0,6.0,Research Role
1566,200,187,1.0,0,0.0,0.0,0.0,
1567,485,200,1.0,1,0.0,0.0,0.0,
1568,489,39,1.0,1,1.0,1.0,9.0,Started Company
1569,462,220,1.0,1,1.0,1.0,9.0,Academic Position
1570,378,4,1.0,0,0.0,0.0,0.0,
1571,76,121,1.0,0,0.0,0.0,0.0,
1572,164,77,1.0,1,1.0,1.0,2.0,Academic Position
1573,372,179,1.0,1,1.0,1.0,2.0,Research Role
1574,61,133,1.0,1,1.0,1.0,9.0,Started Company
1575,488,229,1.0,1,1.0,0.0,0.0,
1576,465,276,1.0,1,1.0,1.0,1.0,Further Studies
1577,424,152,1.0,1,1.0,1.0,5.0,Research Role
1578,245,164,1.0,0,0.0,0.0,0.0,
1579,477,290,1.0,0,0.0,0.0,0.0,
1580,382,109,1.0,1,1.0,1.0,1.0,Research Role
1581,155,126,1.0,1,1.0,1.0,7.0,Industry Job
1582,257,240,1.0,1,1.0,1.0,9.0,Research Role
1583,244,146,1.0,1,0.0,0.0,0.0,
1584,162,252,1.0,0,0.0,0.0,0.0,
1585,68,183,1.0,1,1.0,1.0,6.0,Further Studies
1586,344,72,1.0,1,1.0,1.0,2.0,Academic Position
1587,277,219,1.0,1,1.0,1.0,6.0,Started Company
1588,161,207,1.0,0,0.0,0.0,0.0,
1589,391,173,1.0,1,1.0,1.0,9.0,Industry Job
1590,449,141,1.0,1,1.0,1.0,3.0,Started Company
1591,489,272,1.0,1,1.0,1.0,9.0,Academic Position
1592,259,214,1.0,1,1.0,1.0,8.0,Research Role
1593,492,269,1.0,0,0.0,0.0,0.0,
1594,307,20,1.0,0,0.0,0.0,0.0,
1595,335,66,1.0,0,0.0,0.0,0.0,
1596,95,147,1.0,1,1.0,1.0,7.0,Further Studies
1597,438,165,1.0,1,1.0,1.0,8.0,Industry Job
1598,464,6,1.0,1,1.0,1.0,10.0,Further Studies
1599,458,14,1.0,0,0.0,0.0,0.0,
1600,246,132,1.0,1,1.0,1.0,6.0,Further Studies
1601,221,243,1.0,1,1.0,1.0,3.0,Further Studies
1602,123,231,1.0,0,0.0,0.0,0.0,
1603,187,228,1.0,1,1.0,1.0,7.0,Further Studies
1604,262,162,1.0,0,0.0,0.0,0.0,
1605,413,283,1.0,0,0.0,0.0,0.0,
1606,273,263,1.0,0,0.0,0.0,0.0,
1607,373,131,1.0,1,1.0,1.0,4.0,Academic Position
1608,60,225,1.0,1,1.0,1.0,10.0,Further Studies
1609,406,258,1.0,0,0.0,0.0,0.0,
1610,408,234,1.0,1,1.0,1.0,5.0,Further Studies
1611,125,24,1.0,1,0.0,0.0,0.0,
1612,337,271,1.0,1,1.0,1.0,8.0,Academic Position
1613,341,95,1.0,0,0.0,0.0,0.0,
1614,51,142,1.0,1,1.0,1.0,7.0,Started Company
1615,178,182,1.0,1,1.0,1.0,7.0,Academic Position
1616,139,206,1.0,0,0.0,0.0,0.0,
1617,440,81,1.0,1,1.0,1.0,8.0,Research Role
1618,327,274,1.0,1,1.0,1.0,10.0,Academic Position
1619,170,276,1.0,0,0.0,0.0,0.0,
1620,39,208,1.0,1,1.0,1.0,3.0,Started Company
1621,69,296,1.0,0,0.0,0.0,0.0,
1622,236,39,1.0,1,0.0,0.0,0.0,
1623,48,288,1.0,0,0.0,0.0,0.0,
1624,381,124,1.0,0,0.0,0.0,0.0,
1625,57,283,1.0,0,0.0,0.0,0.0,
1626,277,180,1.0,1,1.0,1.0,3.0,Research Role
1627,338,97,1.0,1,1.0,1.0,2.0,Research Role
1628,99,191,1.0,0,0.0,0.0,0.0,
1629,404,74,1.0,0,0.0,0.0,0.0,
1630,15,273,1.0,1,1.0,1.0,1.0,Industry Job
1631,325,49,1.0,1,0.0,0.0,0.0,
1632,461,210,1.0,1,1.0,1.0,10.0,Further Studies
1633,179,116,1.0,0,0.0,0.0,0.0,
1634,332,23,1.0,1,1.0,1.0,6.0,Research Role
1635,62,98,1.0,1,1.0,1.0,6.0,Research Role
1636,119,190,1.0,1,1.0,1.0,10.0,Started Company
1637,469,182,1.0,1,1.0,1.0,8.0,Research Role
1638,37,148,1.0,0,0.0,0.0,0.0,
1639,134,23,1.0,0,0.0,0.0,0.0,
1640,455,105,1.0,1,0.0,0.0,0.0,
1641,26,163,1.0,1,0.0,0.0,0.0,
1642,490,67,1.0,1,1.0,1.0,6.0,Started Company
1643,496,290,1.0,1,1.0,1.0,6.0,Further Studies
1644,8,289,1.0,1,1.0,1.0,1.0,Industry Job
1645,457,46,1.0,1,1.0,1.0,7.0,Industry Job
1646,475,81,1.0,1,1.0,1.0,7.0,Further Studies
1647,4,147,1.0,0,0.0,0.0,0.0,
1648,21,222,1.0,0,0.0,0.0,0.0,
1649,415,15,1.0,1,0.0,0.0,0.0,
1650,149,121,1.0,0,0.0,0.0,0.0,
1651,488,78,1.0,0,0.0,0.0,0.0,
1652,25,295,1.0,0,0.0,0.0,0.0,
1653,487,241,1.0,0,0.0,0.0,0.0,
1654,143,18,1.0,0,0.0,0.0,0.0,
1655,245,256,1.0,1,1.0,1.0,10.0,Further Studies
1656,419,277,1.0,1,1.0,1.0,9.0,Academic Position
1657,433,27,1.0,1,1.0,1.0,7.0,Research Role
1658,43,2,1.0,1,1.0,1.0,8.0,Research Role
1659,425,295,1.0,1,1.0,1.0,4.0,Research Role
1660,293,239,1.0,0,0.0,0.0,0.0,
1661,185,13,1.0,1,1.0,1.0,9.0,Started Company
1662,42,184,1.0,0,0.0,0.0,0.0,
1663,431,194,1.0,1,1.0,1.0,1.0,Academic Position
1664,92,56,1.0,1,0.0,0.0,0.0,
1665,317,230,1.0,1,1.0,1.0,8.0,Research Role
1666,398,28,1.0,1,1.0,1.0,3.0,Started Company
1667,324,71,1.0,1,0.0,0.0,0.0,
1668,53,210,1.0,1,1.0,1.0,1.0,Started Company
1669,84,184,1.0,0,0.0,0.0,0.0,
1670,34,41,1.0,1,0.0,0.0,0.0,
1671,76,260,1.0,1,1.0,1.0,2.0,Industry Job
1672,353,84,1.0,0,0.0,0.0,0.0,
1673,408,46,1.0,0,0.0,0.0,0.0,
1674,404,159,1.0,1,1.0,1.0,6.0,Started Company
1675,197,7,1.0,0,0.0,0.0,0.0,
1676,486,136,1.0,0,0.0,0.0,0.0,
1677,286,183,1.0,1,1.0,1.0,5.0,Further Studies
1678,88,197,1.0,0,0.0,0.0,0.0,
1679,235,172,1.0,1,0.0,0.0,0.0,
1680,232,276,1.0,1,1.0,1.0,3.0,Started Company
1681,7,78,1.0,1,1.0,1.0,9.0,Further Studies
1682,292,178,1.0,0,0.0,0.0,0.0,
1683,38,27,1.0,1,1.0,1.0,8.0,Further Studies
1684,464,120,1.0,1,1.0,1.0,3.0,Industry Job
1685,52,281,1.0,0,0.0,0.0,0.0,
1686,143,196,1.0,0,0.0,0.0,0.0,
1687,430,277,1.0,1,1.0,1.0,2.0,Industry Job
1688,407,18,1.0,0,0.0,0.0,0.0,
1689,396,295,1.0,1,1.0,1.0,8.0,Started Company
1690,221,271,1.0,0,0.0,0.0,0.0,
1691,428,53,1.0,0,0.0,0.0,0.0,
1692,240,294,1.0,0,0.0,0.0,0.0,
1693,143,52,1.0,1,1.0,1.0,5.0,Industry Job
1694,349,216,1.0,1,1.0,1.0,9.0,Industry Job
1695,493,72,1.0,0,0.0,0.0,0.0,
1696,363,28,1.0,1,1.0,1.0,1.0,Research Role
1697,382,252,1.0,1,0.0,0.0,0.0,
1698,49,35,1.0,1,1.0,1.0,10.0,Started Company
1699,277,201,1.0,1,1.0,1.0,3.0,Started Company
1700,271,249,1.0,1,1.0,1.0,5.0,Started Company
1701,14,99,1.0,1,1.0,0.0,0.0,
1702,298,140,1.0,1,1.0,1.0,2.0,Industry Job
1703,492,83,1.0,1,1.0,1.0,3.0,Industry Job
1704,464,48,1.0,0,0.0,0.0,0.0,
1705,15,278,1.0,0,0.0,0.0,0.0,
1706,234,248,1.0,1,1.0,1.0,4.0,Further Studies
1707,63,177,1.0,1,0.0,0.0,0.0,
1708,196,52,1.0,1,1.0,1.0,4.0,Academic Position
1709,27,79,1.0,1,1.0,1.0,9.0,Academic Position
1710,471,64,1.0,0,0.0,0.0,0.0,
1711,93,8,1.0,1,1.0,1.0,1.0,Academic Position
1712,105,214,1.0,0,0.0,0.0,0.0,
1713,309,25,1.0,0,0.0,0.0,0.0,
1714,52,256,1.0,1,1.0,1.0,9.0,Research Role
1715,319,243,1.0,0,0.0,0.0,0.0,
1716,457,198,1.0,1,1.0,1.0,9.0,Industry Job
1717,181,94,1.0,1,1.0,1.0,6.0,Further Studies
1718,57,207,1.0,0,0.0,0.0,0.0,
1719,120,15,1.0,1,0.0,0.0,0.0,
1720,308,178,1.0,1,1.0,1.0,1.0,Further Studies
1721,363,75,1.0,0,0.0,0.0,0.0,
1722,43,104,1.0,0,0.0,0.0,0.0,
1723,135,294,1.0,1,0.0,0.0,0.0,
1724,373,168,1.0,1,0.0,0.0,0.0,
1725,426,115,1.0,0,0.0,0.0,0.0,
1726,260,39,1.0,0,0.0,0.0,0.0,
1727,197,273,1.0,1,1.0,1.0,6.0,Academic Position
1728,133,135,1.0,1,1.0,1.0,8.0,Research Role
1729,459,232,1.0,0,0.0,0.0,0.0,
1730,255,39,1.0,1,0.0,0.0,0.0,
1731,489,291,1.0,1,1.0,1.0,5.0,Research Role
1732,220,47,1.0,1,1.0,1.0,5.0,Academic Position
1733,336,36,1.0,0,0.0,0.0,0.0,
1734,41,95,1.0,1,1.0,1.0,1.0,Academic Position
1735,478,13,1.0,0,0.0,0.0,0.0,
1736,388,146,1.0,1,0.0,0.0,0.0,
1737,255,65,1.0,1,1.0,1.0,1.0,Industry Job
1738,2,228,1.0,1,1.0,0.0,0.0,
1739,494,242,1.0,1,1.0,1.0,8.0,Research Role
1740,195,8,1.0,1,1.0,1.0,5.0,Further Studies
1741,242,43,1.0,1,1.0,1.0,8.0,Academic Position
1742,149,244,1.0,0,0.0,0.0,0.0,
1743,198,181,1.0,1,0.0,0.0,0.0,
1744,299,85,1.0,0,0.0,0.0,0.0,
1745,245,155,1.0,0,0.0,0.0,0.0,
1746,338,275,1.0,1,1.0,1.0,10.0,Industry Job
1747,108,23,1.0,1,0.0,0.0,0.0,
1748,453,115,1.0,1,1.0,1.0,2.0,Further Studies
1749,393,299,1.0,1,1.0,1.0,4.0,Research Role
1750,212,99,1.0,1,1.0,1.0,10.0,Academic Position
1751,156,104,1.0,1,0.0,0.0,0.0,
1752,26,51,1.0,0,0.0,0.0,0.0,
1753,82,112,1.0,1,1.0,0.0,0.0,
1754,83,244,1.0,1,1.0,1.0,9.0,Academic Position
1755,131,169,1.0,1,0.0,0.0,0.0,
1756,329,72,1.0,0,0.0,0.0,0.0,
1757,100,139,1.0,1,1.0,1.0,3.0,Industry Job
1758,256,231,1.0,0,0.0,0.0,0.0,
1759,479,239,1.0,0,0.0,0.0,0.0,
1760,49,253,1.0,0,0.0,0.0,0.0,
1761,401,49,1.0,0,0.0,0.0,0.0,
1762,63,72,1.0,1,1.0,1.0,6.0,Industry Job
1763,311,263,1.0,1,1.0,1.0,7.0,Research Role
1764,407,222,1.0,0,0.0,0.0,0.0,
1765,290,77,1.0,1,1.0,0.0,0.0,
1766,105,62,1.0,1,0.0,0.0,0.0,
1767,105,157,1.0,1,1.0,1.0,3.0,Academic Position
1768,325,294,1.0,1,0.0,0.0,0.0,
1769,15,125,1.0,1,1.0,0.0,0.0,
1770,175,229,1.0,1,1.0,1.0,1.0,Industry Job
1771,259,161,1.0,1,1.0,1.0,2.0,Academic Position
1772,211,29,1.0,1,1.0,1.0,10.0,Research Role
1773,412,114,1.0,1,0.0,0.0,0.0,
1774,259,79,1.0,1,1.0,1.0,7.0,Academic Position
1775,102,23,1.0,1,1.0,1.0,7.0,Further Studies
1776,260,106,1.0,1,1.0,1.0,1.0,Academic Position
1777,344,131,1.0,1,0.0,0.0,0.0,
1778,159,173,1.0,0,0.0,0.0,0.0,
1779,45,264,1.0,1,1.0,1.0,10.0,Started Company
1780,443,285,1.0,0,0.0,0.0,0.0,
1781,301,2,1.0,0,0.0,0.0,0.0,
1782,251,233,1.0,0,0.0,0.0,0.0,
1783,331,251,1.0,1,1.0,0.0,0.0,
1784,165,108,1.0,1,1.0,1.0,7.0,Started Company
1785,193,276,1.0,1,0.0,0.0,0.0,
1786,9,180,1.0,1,0.0,0.0,0.0,
1787,401,213,1.0,1,1.0,0.0,0.0,
1788,374,293,1.0,1,1.0,1.0,10.0,Research Role
1789,65,72,1.0,1,0.0,0.0,0.0,
1790,387,283,1.0,1,1.0,1.0,6.0,Research Role
1791,495,175,1.0,0,0.0,0.0,0.0,
1792,282,123,1.0,1,1.0,1.0,6.0,Research Role
1793,181,227,1.0,1,1.0,1.0,7.0,Further Studies
1794,415,83,1.0,1,1.0,1.0,7.0,Further Studies
1795,282,253,1.0,1,1.0,1.0,1.0,Academic Position
1796,279,146,1.0,1,1.0,1.0,10.0,Industry Job
1797,30,120,1.0,1,1.0,1.0,5.0,Started Company
1798,266,65,1.0,1,1.0,1.0,8.0,Started Company
1799,328,281,1.0,1,1.0,1.0,8.0,Started Company
1800,492,283,1.0,0,0.0,0.0,0.0,
1801,217,106,1.0,1,1.0,1.0,3.0,Academic Position
1802,320,300,1.0,1,1.0,1.0,3.0,Academic Position
1803,406,107,1.0,1,1.0,0.0,0.0,
1804,399,36,1.0,1,1.0,1.0,7.0,Research Role
1805,379,147,1.0,0,0.0,0.0,0.0,
1806,105,262,1.0,0,0.0,0.0,0.0,
1807,184,159,1.0,1,1.0,1.0,4.0,Industry Job
1808,330,265,1.0,1,1.0,1.0,6.0,Research Role
1809,148,202,1.0,0,0.0,0.0,0.0,
1810,105,155,1.0,0,0.0,0.0,0.0,
1811,47,13,1.0,1,1.0,1.0,9.0,Academic Position
1812,87,297,1.0,0,0.0,0.0,0.0,
1813,309,85,1.0,0,0.0,0.0,0.0,
1814,437,280,1.0,1,1.0,1.0,10.0,Further Studies
1815,129,245,1.0,1,0.0,0.0,0.0,
1816,258,300,1.0,1,1.0,1.0,2.0,Research Role
1817,314,9,1.0,0,0.0,0.0,0.0,
1818,147,247,1.0,1,1.0,1.0,2.0,Academic Position
1819,446,278,1.0,1,1.0,1.0,6.0,Academic Position
1820,462,238,1.0,0,0.0,0.0,0.0,
1821,72,203,1.0,0,0.0,0.0,0.0,
1822,486,247,1.0,0,0.0,0.0,0.0,
1823,140,235,1.0,0,0.0,0.0,0.0,
1824,410,81,1.0,0,0.0,0.0,0.0,
1825,27,13,1.0,1,1.0,1.0,3.0,Further Studies
1826,29,16,1.0,1,1.0,1.0,1.0,Further Studies
1827,271,45,1.0,1,1.0,1.0,2.0,Further Studies
1828,174,139,1.0,1,1.0,1.0,7.0,Industry Job
1829,253,148,1.0,0,0.0,0.0,0.0,
1830,385,236,1.0,1,1.0,1.0,4.0,Academic Position
1831,60,191,1.0,0,0.0,0.0,0.0,
1832,107,101,1.0,1,1.0,1.0,2.0,Further Studies
1833,220,105,1.0,0,0.0,0.0,0.0,
1834,441,250,1.0,1,1.0,0.0,0.0,
1835,259,94,1.0,1,0.0,0.0,0.0,
1836,371,220,1.0,0,0.0,0.0,0.0,
1837,146,298,1.0,1,0.0,0.0,0.0,
1838,52,133,1.0,0,0.0,0.0,0.0,
1839,60,155,1.0,1,1.0,0.0,0.0,
1840,34,28,1.0,1,1.0,1.0,8.0,Industry Job
1841,96,282,1.0,0,0.0,0.0,0.0,
1842,477,116,1.0,1,1.0,1.0,4.0,Started Company
1843,89,234,1.0,0,0.0,0.0,0.0,
1844,316,1,1.0,1,0.0,0.0,0.0,
1845,410,240,1.0,0,0.0,0.0,0.0,
1846,231,58,1.0,1,0.0,0.0,0.0,
1847,456,183,1.0,1,0.0,0.0,0.0,
1848,275,26,1.0,0,0.0,0.0,0.0,
1849,246,77,1.0,1,1.0,1.0,4.0,Started Company
1850,111,217,1.0,1,1.0,1.0,2.0,Started Company
1851,234,262,1.0,0,0.0,0.0,0.0,
1852,278,23,1.0,1,1.0,1.0,1.0,Academic Position
1853,477,244,1.0,1,0.0,0.0,0.0,
1854,417,158,1.0,1,1.0,1.0,1.0,Industry Job
1855,166,206,1.0,0,0.0,0.0,0.0,
1856,128,87,1.0,0,0.0,0.0,0.0,
1857,237,267,1.0,1,1.0,1.0,3.0,Industry Job
1858,494,134,1.0,1,0.0,0.0,0.0,
1859,291,267,1.0,1,1.0,1.0,6.0,Started Company
1860,107,268,1.0,0,0.0,0.0,0.0,
1861,128,53,1.0,1,0.0,0.0,0.0,
1862,195,99,1.0,1,1.0,1.0,7.0,Research Role
1863,339,247,1.0,0,0.0,0.0,0.0,
1864,394,36,1.0,0,0.0,0.0,0.0,
1865,475,28,1.0,1,1.0,1.0,9.0,Started Company
1866,143,220,1.0,1,1.0,1.0,5.0,Academic Position
1867,395,102,1.0,1,1.0,1.0,9.0,Started Company
1868,111,263,1.0,1,1.0,1.0,8.0,Started Company
1869,90,271,1.0,1,1.0,1.0,1.0,Industry Job
1870,251,224,1.0,0,0.0,0.0,0.0,
1871,280,139,1.0,1,1.0,1.0,3.0,Started Company
1872,333,280,1.0,1,1.0,1.0,8.0,Further Studies
1873,224,286,1.0,1,1.0,0.0,0.0,
1874,101,250,1.0,0,0.0,0.0,0.0,
1875,132,78,1.0,1,1.0,1.0,9.0,Further Studies
1876,13,297,1.0,1,1.0,0.0,0.0,
1877,457,13,1.0,0,0.0,0.0,0.0,
1878,441,82,1.0,1,1.0,1.0,4.0,Research Role
1879,497,9,1.0,1,1.0,1.0,6.0,Academic Position
1880,98,213,1.0,1,1.0,1.0,4.0,Academic Position
1881,120,48,1.0,1,1.0,1.0,9.0,Industry Job
1882,293,49,1.0,1,0.0,0.0,0.0,
1883,304,40,1.0,0,0.0,0.0,0.0,
1884,199,280,1.0,1,0.0,0.0,0.0,
1885,1,226,1.0,1,1.0,0.0,0.0,
1886,60,108,1.0,1,1.0,1.0,2.0,Academic Position
1887,250,245,1.0,1,1.0,1.0,6.0,Research Role
1888,140,255,1.0,1,1.0,1.0,3.0,Further Studies
1889,149,33,1.0,0,0.0,0.0,0.0,
1890,395,23,1.0,0,0.0,0.0,0.0,
1891,44,54,1.0,0,0.0,0.0,0.0,
1892,371,49,1.0,0,0.0,0.0,0.0,
1893,186,78,1.0,1,1.0,1.0,10.0,Industry Job
1894,108,122,1.0,1,1.0,1.0,4.0,Further Studies
1895,44,90,1.0,1,0.0,0.0,0.0,
1896,78,193,1.0,0,0.0,0.0,0.0,
1897,226,244,1.0,1,1.0,0.0,0.0,
1898,162,149,1.0,1,1.0,1.0,2.0,Research Role
1899,281,146,1.0,0,0.0,0.0,0.0,
1900,253,141,1.0,1,1.0,1.0,8.0,Industry Job
1901,132,286,1.0,1,0.0,0.0,0.0,
1902,448,111,1.0,1,1.0,1.0,10.0,Started Company
1903,372,108,1.0,1,1.0,1.0,8.0,Academic Position
1904,375,281,1.0,1,1.0,1.0,1.0,Research Role
1905,474,50,1.0,0,0.0,0.0,0.0,
1906,144,14,1.0,1,1.0,1.0,10.0,Industry Job
1907,266,134,1.0,1,1.0,1.0,6.0,Further Studies
1908,109,76,1.0,1,1.0,1.0,1.0,Industry Job
1909,194,84,1.0,1,1.0,1.0,6.0,Started Company
1910,35,158,1.0,1,1.0,1.0,7.0,Research Role
1911,467,286,1.0,1,0.0,0.0,0.0,
1912,390,94,1.0,0,0.0,0.0,0.0,
1913,275,297,1.0,1,1.0,1.0,2.0,Industry Job
1914,187,94,1.0,0,0.0,0.0,0.0,
1915,437,57,1.0,0,0.0,0.0,0.0,
1916,500,164,1.0,1,1.0,1.0,9.0,Research Role
1917,243,98,1.0,1,1.0,1.0,8.0,Research Role
1918,264,16,1.0,1,0.0,0.0,0.0,
1919,462,78,1.0,0,0.0,0.0,0.0,
1920,10,72,1.0,0,0.0,0.0,0.0,
1921,451,270,1.0,0,0.0,0.0,0.0,
1922,166,287,1.0,0,0.0,0.0,0.0,
1923,29,66,1.0,0,0.0,0.0,0.0,
1924,271,68,1.0,1,1.0,1.0,9.0,Further Studies
1925,87,193,1.0,1,1.0,1.0,10.0,Academic Position
1926,23,55,1.0,1,1.0,1.0,4.0,Started Company
1927,210,168,1.0,1,1.0,1.0,4.0,Industry Job
1928,46,25,1.0,0,0.0,0.0,0.0,
1929,467,131,1.0,1,1.0,1.0,8.0,Academic Position
1930,28,102,1.0,0,0.0,0.0,0.0,
1931,26,282,1.0,1,0.0,0.0,0.0,
1932,266,296,1.0,1,1.0,1.0,1.0,Further Studies
1933,175,294,1.0,1,1.0,1.0,8.0,Academic Position
1934,4,263,1.0,0,0.0,0.0,0.0,
1935,311,120,1.0,1,1.0,1.0,7.0,Research Role
1936,322,231,1.0,0,0.0,0.0,0.0,
1937,67,291,1.0,0,0.0,0.0,0.0,
1938,135,161,1.0,0,0.0,0.0,0.0,
1939,55,161,1.0,1,1.0,1.0,7.0,Research Role
1940,464,78,1.0,1,1.0,1.0,9.0,Started Company
1941,31,38,1.0,0,0.0,0.0,0.0,
1942,74,28,1.0,1,1.0,1.0,10.0,Industry Job
1943,19,100,1.0,1,1.0,1.0,7.0,Industry Job
1944,156,294,1.0,1,1.0,1.0,2.0,Further Studies
1945,337,124,1.0,1,1.0,1.0,1.0,Started Company
1946,156,92,1.0,1,1.0,1.0,1.0,Industry Job
1947,147,255,1.0,1,0.0,0.0,0.0,
1948,485,97,1.0,1,0.0,0.0,0.0,
1949,87,6,1.0,1,1.0,1.0,7.0,Research Role
1950,20,169,1.0,1,1.0,0.0,0.0,
1951,269,271,1.0,0,0.0,0.0,0.0,
1952,333,108,1.0,0,0.0,0.0,0.0,
1953,43,299,1.0,0,0.0,0.0,0.0,
1954,395,47,1.0,1,1.0,1.0,5.0,Started Company
1955,432,99,1.0,0,0.0,0.0,0.0,
1956,399,14,1.0,1,1.0,1.0,4.0,Academic Position
1957,401,194,1.0,1,0.0,0.0,0.0,
1958,438,157,1.0,1,1.0,1.0,5.0,Started Company
1959,306,154,1.0,1,1.0,1.0,10.0,Started Company
1960,28,115,1.0,1,1.0,1.0,10.0,Industry Job
1961,467,258,1.0,1,1.0,1.0,6.0,Further Studies
1962,260,145,1.0,1,1.0,1.0,10.0,Further Studies
1963,22,291,1.0,0,0.0,0.0,0.0,
1964,470,10,1.0,1,1.0,1.0,6.0,Industry Job
1965,375,214,1.0,1,1.0,1.0,1.0,Industry Job
1966,101,233,1.0,1,0.0,0.0,0.0,
1967,39,171,1.0,1,1.0,1.0,2.0,Industry Job
1968,290,21,1.0,1,0.0,0.0,0.0,
1969,353,15,1.0,0,0.0,0.0,0.0,
1970,300,126,1.0,1,1.0,1.0,3.0,Further Studies
1971,170,213,1.0,0,0.0,0.0,0.0,
1972,296,188,1.0,0,0.0,0.0,0.0,
1973,353,172,1.0,1,1.0,1.0,4.0,Industry Job
1974,396,247,1.0,1,1.0,1.0,6.0,Academic Position
1975,130,5,1.0,0,0.0,0.0,0.0,
1976,156,231,1.0,1,0.0,0.0,0.0,
1977,74,201,1.0,1,1.0,1.0,9.0,Academic Position
1978,342,149,1.0,1,1.0,1.0,2.0,Research Role
1979,465,72,1.0,1,1.0,1.0,8.0,Academic Position
1980,90,226,1.0,1,1.0,1.0,9.0,Started Company
1981,67,74,1.0,0,0.0,0.0,0.0,
1982,455,169,1.0,1,0.0,0.0,0.0,
1983,236,249,1.0,0,0.0,0.0,0.0,
1984,200,280,1.0,1,1.0,1.0,2.0,Research Role
1985,468,152,1.0,1,1.0,1.0,9.0,Academic Position
1986,332,224,1.0,1,1.0,1.0,7.0,Started Company
1987,227,225,1.0,0,0.0,0.0,0.0,
1988,465,38,1.0,0,0.0,0.0,0.0,
1989,348,44,1.0,1,1.0,1.0,9.0,Academic Position
1990,233,185,1.0,1,1.0,1.0,6.0,Started Company
1991,266,241,1.0,1,1.0,1.0,2.0,Industry Job
1992,86,210,1.0,0,0.0,0.0,0.0,
1993,102,23,1.0,1,1.0,1.0,8.0,Started Company
1994,441,124,1.0,0,0.0,0.0,0.0,
1995,481,86,1.0,0,0.0,0.0,0.0,
1996,214,43,1.0,1,1.0,1.0,10.0,Industry Job
1997,108,40,1.0,1,1.0,1.0,9.0,Started Company
1998,165,169,1.0,0,0.0,0.0,0.0,
1999,461,175,1.0,0,0.0,0.0,0.0,
2000,91,20,1.0,1,1.0,1.0,8.0,Started Company
